  Time                 , V(C)                 , V(M)                 , V(y0)                , V(y1)                , V(y2)                , V(y3)                , V(y4)                
  9.992313585311e-02  ,-8.057983858458e-01  ,-3.322536350941e-01  ,3.511319706760e-02  ,1.244526754357e+00  ,9.994517398262e-01  ,4.988878865544e-01  ,5.565550502690e-02  
  9.992383337051e-02  ,-5.533759850664e-01  ,-3.403608622416e-01  ,5.951948192212e-02  ,1.073620626211e+00  ,9.091141104018e-01  ,4.084917835357e-01  ,8.248344421453e-02  
  9.992522840530e-02  ,1.145569728607e-01  ,-3.560812118625e-01  ,1.008252750429e-01  ,5.455150030885e-01  ,7.252015617554e-01  ,2.245045650543e-01  ,1.130006827277e-01  
  9.992673006088e-02  ,7.640860711925e-01  ,-3.722379915850e-01  ,9.255531132399e-02  ,-1.126922055532e-01  ,5.951591427919e-01  ,9.443170898176e-02  ,1.194911700954e-01  
  9.992829256088e-02  ,9.964551471500e-01  ,-3.881696124102e-01  ,1.660655870855e-02  ,-5.575033253091e-01  ,5.101607531454e-01  ,9.434995736961e-03  ,1.097001820178e-01  
  9.992985506088e-02  ,6.451143122053e-01  ,-4.031660986396e-01  ,-5.980602934041e-02  ,-4.210985213703e-01  ,4.559712901913e-01  ,-4.473325311896e-02  ,9.124376017596e-02  
  9.993119688064e-02  ,2.669753005592e-02  ,-4.152706613716e-01  ,-1.160807885216e-01  ,4.037830284037e-02  ,4.235121564631e-01  ,-7.716581147939e-02  ,7.249898201690e-02  
  9.993263654739e-02  ,-6.418855559131e-01  ,-4.274368535916e-01  ,-1.202471859528e-01  ,7.086218269886e-01  ,4.602230266736e-01  ,-4.042884340300e-02  ,5.486597185028e-02  
  9.993344268829e-02  ,-8.921874628177e-01  ,-4.338690166771e-01  ,-9.372161014705e-02  ,1.044993111400e+00  ,7.374513696604e-01  ,2.367789807330e-01  ,6.259092077415e-02  
  9.993410501510e-02  ,-9.908056289074e-01  ,-4.389456420892e-01  ,-5.004349536668e-02  ,1.279957980290e+00  ,9.741363143519e-01  ,4.734192283051e-01  ,8.241137590877e-02  
  9.993537149459e-02  ,-8.771541740185e-01  ,-4.481220883882e-01  ,2.865401089234e-02  ,1.412315291671e+00  ,1.151748602082e+00  ,6.509031785313e-01  ,1.395523162456e-01  
  9.993625049621e-02  ,-5.875834470351e-01  ,-4.540748500800e-01  ,6.423681700319e-02  ,1.235724398998e+00  ,1.066634729226e+00  ,5.657038086995e-01  ,1.754143361065e-01  
  9.993721084625e-02  ,-1.448333347237e-01  ,-4.601825762590e-01  ,9.590972531413e-02  ,8.942458494545e-01  ,9.338524793542e-01  ,4.328477272005e-01  ,2.033348279858e-01  
  9.993877334625e-02  ,5.972384603316e-01  ,-4.692224705119e-01  ,1.082011286007e-01  ,1.981201900881e-01  ,7.326258892262e-01  ,2.315505549693e-01  ,2.220108153914e-01  
  9.994015541107e-02  ,9.722713913924e-01  ,-4.762769570249e-01  ,5.909370703304e-02  ,-3.173908274578e-01  ,6.163651609822e-01  ,1.152686726264e-01  ,2.176570768045e-01  
  9.994148063690e-02  ,9.089282218112e-01  ,-4.821983617150e-01  ,-2.071164483984e-02  ,-4.882722011330e-01  ,5.457538982161e-01  ,4.466392571498e-02  ,2.005438817052e-01  
  9.994248790771e-02  ,5.926917703546e-01  ,-4.861405832771e-01  ,-6.390301600888e-02  ,-2.980187701708e-01  ,5.063136520000e-01  ,5.237383291244e-03  ,1.840423386329e-01  
  9.994357070953e-02  ,8.999927867365e-02  ,-4.898354334878e-01  ,-9.508342441169e-02  ,1.146829824353e-01  ,4.746377724082e-01  ,-2.641735718334e-02  ,1.640499070810e-01  
  9.994471550018e-02  ,-4.664855249544e-01  ,-4.931253624564e-01  ,-1.149011497091e-01  ,6.149569999069e-01  ,4.526108805458e-01  ,-4.841856852598e-02  ,1.424422389871e-01  
  9.994550704986e-02  ,-7.727672052919e-01  ,-4.950274199708e-01  ,-1.059072923125e-01  ,9.501404770064e-01  ,6.519856893604e-01  ,1.509522278285e-01  ,1.387903519832e-01  
  9.994643058807e-02  ,-9.751529748446e-01  ,-4.968596506816e-01  ,-5.494775078081e-02  ,1.307470544307e+00  ,9.998145634248e-01  ,4.987346770672e-01  ,1.552146436387e-01  
  9.994736490280e-02  ,-9.698328832376e-01  ,-4.982876797411e-01  ,-4.548572958066e-04  ,1.467548844028e+00  ,1.179508636122e+00  ,6.783405705834e-01  ,1.910672088055e-01  
  9.994824342758e-02  ,-7.726148667030e-01  ,-4.992388650598e-01  ,4.133858891750e-02  ,1.397057956135e+00  ,1.153972370667e+00  ,6.527134385176e-01  ,2.272485497210e-01  
  9.994909334213e-02  ,-4.401232736789e-01  ,-4.997971863103e-01  ,7.091324811839e-02  ,1.154054847326e+00  ,1.020502030867e+00  ,5.191640560275e-01  ,2.564914530796e-01  
  9.995058450729e-02  ,2.895966550600e-01  ,-4.999157039137e-01  ,1.104026854036e-01  ,5.430645088694e-01  ,8.035274093091e-01  ,3.021068113744e-01  ,2.778820228301e-01  
  9.995214700729e-02  ,8.815821479690e-01  ,-4.988630479946e-01  ,8.175539003548e-02  ,-1.360047724417e-01  ,6.596923676900e-01  ,1.582427190436e-01  ,2.709679275227e-01  
  9.995370950729e-02  ,9.571487749454e-01  ,-4.966085872976e-01  ,-3.734190361509e-03  ,-4.709828026764e-01  ,5.687818252969e-01  ,6.733747752063e-02  ,2.480436044444e-01  
  9.995512037307e-02  ,5.377890378906e-01  ,-4.935448510825e-01  ,-6.529825452856e-02  ,-2.399060544815e-01  ,5.142785752136e-01  ,1.285597558395e-02  ,2.206383478979e-01  
  9.995640707046e-02  ,-7.887022558768e-02  ,-4.899053338130e-01  ,-1.015474453130e-01  ,2.642117044322e-01  ,4.786682572000e-01  ,-2.272643733820e-02  ,1.933682712621e-01  
  9.995749750167e-02  ,-5.867688285799e-01  ,-4.861941199454e-01  ,-1.110753177951e-01  ,7.397936704208e-01  ,5.013034563464e-01  ,-7.084733255114e-05  ,1.731519391360e-01  
  9.995826978713e-02  ,-8.496154615198e-01  ,-4.832202989046e-01  ,-9.299225541312e-02  ,1.053962858029e+00  ,7.479563122802e-01  ,2.465687622555e-01  ,1.729733754311e-01  
  9.995888795883e-02  ,-9.701825216256e-01  ,-4.806348746583e-01  ,-5.675144694936e-02  ,1.280851557478e+00  ,9.741668557260e-01  ,4.727435094167e-01  ,1.852326769092e-01  
  9.996008176834e-02  ,-9.375559049782e-01  ,-4.751297838523e-01  ,1.652538598798e-02  ,1.463223588174e+00  ,1.191003415806e+00  ,6.894660991099e-01  ,2.298302194025e-01  
  9.996093645126e-02  ,-7.074794380559e-01  ,-4.707775821265e-01  ,5.301813932680e-02  ,1.338591344108e+00  ,1.127892338633e+00  ,6.262712187461e-01  ,2.612435342580e-01  
  9.996183071166e-02  ,-3.301108549418e-01  ,-4.658605712916e-01  ,8.022631947215e-02  ,1.038091718580e+00  ,9.742016059410e-01  ,4.725066915115e-01  ,2.859083978313e-01  
  9.996339321166e-02  ,4.340442865593e-01  ,-4.563893579546e-01  ,1.147992763192e-01  ,3.682886194229e-01  ,7.680552284632e-01  ,2.662904954750e-01  ,2.980084261881e-01  
  9.996495571166e-02  ,9.439421716652e-01  ,-4.458186626793e-01  ,6.939138287320e-02  ,-2.885631983931e-01  ,6.398941480649e-01  ,1.381117062744e-01  ,2.841233065775e-01  
  9.996651821166e-02  ,9.008915347105e-01  ,-4.341739511967e-01  ,-1.931205180730e-02  ,-5.240476752165e-01  ,5.580403172391e-01  ,5.626978107066e-02  ,2.570316307942e-01  
  9.996766910583e-02  ,5.169778950898e-01  ,-4.249261553161e-01  ,-6.858615639294e-02  ,-2.975967091331e-01  ,5.152943691900e-01  ,1.354311163629e-02  ,2.333271676631e-01  
  9.996887931854e-02  ,-6.495681977291e-02  ,-4.146028314235e-01  ,-9.953575325400e-02  ,1.810363105441e-01  ,4.825448725154e-01  ,-1.917909605162e-02  ,2.063792178961e-01  
  9.997003078491e-02  ,-6.002332573994e-01  ,-4.042240738089e-01  ,-1.070641623673e-01  ,6.833299453331e-01  ,4.759207518720e-01  ,-2.577663590020e-02  ,1.819000478583e-01  
  9.997081432372e-02  ,-8.612083055972e-01  ,-3.968583769193e-01  ,-8.730513883616e-02  ,9.962754884376e-01  ,6.948966815827e-01  ,1.931928823170e-01  ,1.779492159470e-01  
  9.997171201736e-02  ,-9.966461046635e-01  ,-3.881242794219e-01  ,-3.163239173181e-02  ,1.290363959393e+00  ,9.921141210362e-01  ,4.903655653107e-01  ,1.920243725363e-01  
  9.997274541885e-02  ,-9.058051108474e-01  ,-3.776880651993e-01  ,2.245952150621e-02  ,1.351890714109e+00  ,1.087271380035e+00  ,5.854409972219e-01  ,2.221294764215e-01  
  9.997383108169e-02  ,-5.543338944270e-01  ,-3.662955247124e-01  ,6.516362908514e-02  ,1.117481646044e+00  ,9.784191716993e-01  ,4.764993401248e-01  ,2.539327795594e-01  
  9.997488985092e-02  ,-5.533868497070e-02  ,-3.547747200371e-01  ,9.835445539849e-02  ,7.066848263108e-01  ,8.270906150091e-01  ,3.251135785793e-01  ,2.687014804854e-01  
  9.997645235092e-02  ,6.668928802776e-01  ,-3.370594712539e-01  ,1.110578265777e-01  ,4.878787125378e-03  ,6.735209636534e-01  ,1.715080838227e-01  ,2.657463139224e-01  
  9.997801485092e-02  ,9.984676409105e-01  ,-3.185322166815e-01  ,3.995179745730e-02  ,-5.589031977848e-01  ,5.768531614042e-01  ,7.484169802190e-02  ,2.450837888500e-01  
  9.997957735092e-02  ,7.451535990906e-01  ,-2.992375900990e-01  ,-4.542179387315e-02  ,-5.818082278622e-01  ,5.140306150459e-01  ,1.204158740638e-02  ,2.158602894101e-01  
  9.998074617416e-02  ,2.505520870394e-01  ,-2.843303608701e-01  ,-9.231245629755e-02  ,-2.430529507447e-01  ,4.801485380647e-01  ,-2.181618701626e-02  ,1.918217987735e-01  
  9.998202466995e-02  ,-3.796256172900e-01  ,-2.675861276470e-01  ,-1.217596875591e-01  ,2.819714891249e-01  ,4.519940041880e-01  ,-4.993937440833e-02  ,1.647682688801e-01  
  9.998331289321e-02  ,-8.608426224986e-01  ,-2.502780055132e-01  ,-9.467095091111e-02  ,8.272061804428e-01  ,5.588375032670e-01  ,5.691759786092e-02  ,1.478585853724e-01  
  9.998429632217e-02  ,-9.992180880055e-01  ,-2.367875860072e-01  ,-3.952618244911e-02  ,1.117848805271e+00  ,8.175941683634e-01  ,3.156446809463e-01  ,1.549848625706e-01  
  9.998531923324e-02  ,-8.894648951123e-01  ,-2.225159533709e-01  ,2.937844907256e-02  ,1.201199842244e+00  ,9.549565486236e-01  ,4.529454361626e-01  ,1.772999394448e-01  
  9.998613634139e-02  ,-6.330211087030e-01  ,-2.109498799229e-01  ,6.362710654573e-02  ,1.036204168506e+00  ,9.043549623529e-01  ,4.022941931644e-01  ,1.945371510499e-01  
  9.998700428039e-02  ,-2.466053497672e-01  ,-1.985122371841e-01  ,8.857640265032e-02  ,7.123226114647e-01  ,7.893406839429e-01  ,2.872374945634e-01  ,2.070337699775e-01  
  9.998856678039e-02  ,5.108921729653e-01  ,-1.757557679213e-01  ,1.183034890317e-01  ,2.132562652218e-02  ,6.425821863447e-01  ,1.404445977400e-01  ,2.080203317419e-01  
  9.998999977142e-02  ,9.510210045642e-01  ,-1.545119120131e-01  ,6.981104796348e-02  ,-5.856874239544e-01  ,5.569692688806e-01  ,5.483244882537e-02  ,1.932602694665e-01  
  9.999156227142e-02  ,8.910586809354e-01  ,-1.309927843875e-01  ,-9.360398877787e-03  ,-7.874433419521e-01  ,4.934751211503e-01  ,-8.642235961235e-03  ,1.694549365881e-01  
  9.999290599853e-02  ,4.116295593489e-01  ,-1.105121540153e-01  ,-7.219845660769e-02  ,-5.175192901159e-01  ,4.562731736752e-01  ,-4.581710989451e-02  ,1.454106947616e-01  
  9.999425125152e-02  ,-2.492991567519e-01  ,-8.981103527133e-02  ,-1.036272171060e-01  ,2.830172082257e-02  ,4.306003540613e-01  ,-7.145632181436e-02  ,1.196911224052e-01  
  9.999581375152e-02  ,-8.610620857743e-01  ,-6.556804266573e-02  ,-7.849907400005e-02  ,6.912947127124e-01  ,4.540334211375e-01  ,-4.798792123722e-02  ,9.368920299495e-02  
  9.999669580490e-02  ,-9.959461436881e-01  ,-5.180901491429e-02  ,-3.776006079456e-02  ,9.349117225094e-01  ,6.432978154572e-01  ,1.412694718862e-01  ,9.293041703695e-02  
  9.999772977859e-02  ,-9.091080239713e-01  ,-3.563032979180e-02  ,1.832344682497e-02  ,1.000687922200e+00  ,7.415069987087e-01  ,2.394504576915e-01  ,1.018588475408e-01  
  9.999873075515e-02  ,-5.955836676056e-01  ,-1.993196858341e-02  ,6.356302525253e-02  ,8.075561715684e-01  ,7.060483696411e-01  ,2.039629028668e-01  ,1.109493865225e-01  
  9.999974412948e-02  ,-1.282602603983e-01  ,-4.019161440627e-03  ,1.023505300070e-01  ,4.408499654407e-01  ,6.398718500698e-01  ,1.377657946060e-01  ,1.155288712278e-01  
  1.000000000000e-01  ,2.133291279342e-12  ,6.666535247945e-14  ,1.081651970261e-01  ,3.260283073639e-01  ,6.200821541577e-01  ,1.179725151362e-01  ,1.158406341595e-01  
